,Rain,Temp,NR,VPD,PET,Sap velocity (cm/h),Sap velocity_LR (cm/h),Sap velocity_o (cm/h),Total SF (cm3/h),Total SF_LR (cm3/h),Total SF_o (cm3/h),S1,S2,S3,S_avg
2021-08-05 14:30:00,0.0,29.065,480.6,1.8401615196929189,0.2588071857223434,7.556818992950983,7.450229549007711,7.284274728653815,460.327267965267,453.8343206589848,443.7251028610681,0.178,0.032,0.071,0.09366666666666666
2021-08-05 15:00:00,0.0,29.09,444.6,1.8340911055097395,0.2447768695490945,7.35171405427734,7.245200076008132,7.0793596492613,447.8332018570418,441.3448515786359,431.24260212238005,0.173,0.034,0.07,0.09233333333333334
2021-08-05 15:30:00,0.0,29.916,414.8,1.8156541971760904,0.1791043441717124,7.899947137883997,7.793224756492588,7.627068139619743,481.2290841482855,474.72803889333363,464.6065285632893,0.173,0.034,0.07,0.09233333333333334
2021-08-05 16:00:00,0.0,29.59,348.8,1.821837642777535,0.2090776320897468,7.064759613136481,6.95834617639129,6.792657939503418,430.35323389114393,423.87100814808963,413.7780294103798,0.17,0.035,0.069,0.09133333333333334
2021-08-05 16:30:00,0.0,28.543,175.9,1.8461946523671924,0.1406346548245133,7.000515598527411,6.8941238639543485,6.728468441594904,426.43977880432766,419.9588750595393,409.86789523463057,0.17,0.035,0.069,0.09133333333333334
2021-08-05 17:00:00,0.0,28.394,151.1,1.8461946523671924,0.1913826644533118,7.000515598527411,6.8941238639543485,6.728468441594904,426.43977880432766,419.9588750595393,409.86789523463057,0.17,0.034,0.069,0.09100000000000001
2021-08-05 17:30:00,0.0,28.667,123.3,1.8279832125708844,0.1801626741253607,6.8876650012251615,6.78131067202229,6.6157117748373695,419.56543032610546,413.086805147455,402.99926858077225,0.17,0.034,0.069,0.09100000000000001
2021-08-05 18:00:00,0.0,28.345,68.86,1.7968746031079403,0.1590242254449696,6.5294163385229815,6.423174689889963,6.257745783885697,397.7425405218459,391.2707793343697,381.1935978623163,0.17,0.033,0.069,0.09066666666666667
2021-08-05 18:30:00,0.0,27.974,80.1,1.8340911055097395,0.1661526864526492,6.5294163385229815,6.423174689889963,6.257745783885697,397.7425405218459,391.2707793343697,381.1935978623163,0.17,0.033,0.069,0.09066666666666667
2021-08-05 19:00:00,0.0,27.702,42.27,1.881621475873242,0.1572013297286498,6.18224534451874,6.076104063981289,5.910826135695317,376.594452240807,370.1288050242049,360.0608204325652,0.17,0.032,0.069,0.09033333333333333
2021-08-05 19:30:00,0.0,27.801,39.54,1.893140970033199,0.0913473185476249,5.264810673376525,5.158892561457363,4.99394806146093,320.7084774546635,314.25642466191204,304.208751015093,0.17,0.032,0.069,0.09033333333333333
2021-08-05 20:00:00,0.0,26.989,0.2,1.893140970033199,0.0627913235937263,4.2364728379790835,4.1307318348917645,3.966047268935857,258.0667830121497,251.6255188891772,241.5936792496088,0.17,0.031,0.069,0.09000000000000001
2021-08-05 20:30:00,0.0,24.557,0.2,1.8340911055097395,5.9079134290931465e-05,3.7968014006068604,3.6911124308633987,3.5265020914163077,231.28398567947443,224.84589119269978,214.81857309665997,0.17,0.031,0.069,0.09000000000000001
2021-08-05 21:00:00,0.0,23.016,0.2,1.8521906999300095,5.55760532803417e-05,2.5602419587605225,2.454622946296825,2.290102369451923,155.9583718103647,149.52453880497507,139.50268864107306,0.172,0.03,0.069,0.09033333333333333
2021-08-05 21:30:00,0.0,21.318,0.2,1.8581498579322224,0.06628744595049,2.205100074283358,2.0994802895565408,1.934952991332352,134.32473289776067,127.8908528495912,117.86859324963325,0.172,0.03,0.069,0.09033333333333333
2021-08-05 22:00:00,0.0,20.484,0.2,1.8401615196929189,0.0662972016028682,2.813181923161276,2.707557781307864,2.543033144671305,171.3663315458621,164.93218608122794,154.91008861316215,0.175,0.029,0.069,0.09100000000000001
2021-08-05 22:30:00,0.0,20.627,0.2,1.8156541971760904,5.035338161360004e-05,1.6816202449036757,1.5759823394428003,1.4114186810654137,102.43670700775954,96.00172312634882,85.97724863014948,0.175,0.029,0.069,0.09100000000000001
2021-08-05 23:00:00,0.0,19.222,0.2,1.8031728784441792,4.7407955326321e-05,0.9561887121821081,0.8504922690472031,0.6858261592311182,58.246695858217436,51.80814612620421,41.777430751280754,0.176,0.029,0.07,0.09166666666666667
2021-08-05 23:30:00,0.0,19.912,0.2,1.7905376475465633,0.0649406803587859,1.0823088504314529,0.9766253704461634,0.8119814117242294,65.92936481322057,59.49160473770863,49.462238707352306,0.176,0.029,0.07,0.09166666666666667
2021-08-06 00:00:00,0.0,19.056,0.2,1.5278333482927202,4.706637533441472e-05,0.22810322659462515,0.11452689170449623,-0.10920448843204718,13.895017891828857,6.976460758959814,-6.652244000598753,0.177,0.029,0.07,0.09200000000000001
2021-08-06 00:30:00,0.0,17.819,0.2,1.515120553676157,4.456473885987298e-05,1.2742632437722778,1.160824817994539,0.9373925022485079,77.62235911981126,70.71220278693403,57.101715678738906,0.177,0.029,0.07,0.09200000000000001
2021-08-06 01:00:00,0.0,17.724,0.2,1.5278333482927202,4.437584262620107e-05,0.5969261242934633,0.48340827344556275,0.25980175066377126,36.36204231296555,29.447047763692023,15.825948750023615,0.177,0.028,0.07,0.09166666666666667
2021-08-06 01:30:00,0.0,16.963,0.2,1.5214963927313432,4.287953230395473e-05,1.6665036852117108,1.5530946564266963,1.3297305409885136,101.51587449469721,94.607508893788,81.00117624018753,0.177,0.028,0.07,0.09166666666666667
2021-08-06 02:00:00,0.0,16.654,0.2,1.5214963927313432,4.228057628388336e-05,0.3372501407214714,0.22369223062140475,0.0,20.54375472590121,13.626319947991325,0.0,0.177,0.028,0.071,0.09199999999999998
2021-08-06 02:30:00,0.0,16.677,0.2,1.515120553676157,4.232498636734754e-05,0.2718297397721196,0.15826089894582518,-0.06545457517060388,16.558639498674168,9.640538870312394,-3.9871969663713136,0.177,0.028,0.071,0.09199999999999998
2021-08-06 03:00:00,0.0,16.177,0.2,1.5214963927313432,4.136582724717461e-05,0.5754076939863527,0.4618867257423276,0.23827349871599543,35.05123676854096,28.136052321581307,14.514544915628257,0.177,0.028,0.071,0.09199999999999998
2021-08-06 03:30:00,0.0,15.939,0.2,1.5087056269872088,4.091390754255058e-05,0.4458360170845049,0.33229550520492146,0.10864038813713493,27.15831567442143,20.241940717490447,6.617881559489924,0.177,0.028,0.071,0.09199999999999998
2021-08-06 04:00:00,0.0,15.27,0.2,1.5087056269872088,3.965973253870246e-05,0.22810322659462515,0.11452689170449623,-0.10920448843204718,13.895017891828857,6.976460758959814,-6.652244000598753,0.178,0.028,0.072,0.09266666666666666
2021-08-06 04:30:00,0.0,15.199,0.2,1.515120553676157,3.952803201248042e-05,0.5323051670352074,0.41877784456751854,0.19515097217145647,32.425625583156204,25.510054065602187,11.887715445381067,0.178,0.028,0.072,0.09266666666666666
2021-08-06 05:00:00,0.0,14.84,0.2,1.515120553676157,3.88662508043986e-05,0.3372501407214714,0.22369223062140475,0.0,20.54375472590121,13.626319947991325,0.0,0.178,0.028,0.072,0.09266666666666666
2021-08-06 05:30:00,0.0,14.266,0.2,1.515120553676157,3.78225567148035e-05,0.20620593611309632,0.09262579175373999,-0.1311136652190277,12.561133897438284,5.642344708916791,-7.986852055009804,0.178,0.028,0.072,0.09266666666666666
2021-08-06 06:00:00,0.0,13.906,0.2,1.515120553676157,3.717706580626474e-05,0.6827821388949978,0.569276362199429,0.3456958720825552,41.592002786648536,34.677743740178634,21.0582305188298,0.178,0.028,0.073,0.09299999999999999
2021-08-06 06:30:00,0.0,13.834,0.2,1.5214963927313432,3.704881103455631e-05,-0.12501527003731433,-0.23865764032993417,-0.46252833187931514,-7.6153653758145925,-14.537945087025923,-28.175136068383335,0.178,0.028,0.073,0.09299999999999999
2021-08-06 07:00:00,0.0,13.642,0.2,1.5278333482927202,3.670817500645024e-05,1.253418845487434,1.1399785166059984,0.9165419053074713,76.35261256060527,69.44234029924989,55.83159152540593,0.178,0.027,0.073,0.09266666666666666
2021-08-06 07:30:00,0.0,13.473,0.2,1.5087056269872088,3.641000309885901e-05,1.4402919588387413,1.3268674634744686,1.1034669441987948,87.73607824972832,80.82677049469561,67.21822028380399,0.178,0.027,0.073,0.09266666666666666
2021-08-06 08:00:00,0.0,13.954,18.69,1.4760374727989682,0.004178642015803,2.2118880789404916,2.0984996656636006,1.8751904840847902,134.73822747023468,127.83111767293028,114.22813134182704,0.178,0.028,0.073,0.09299999999999999
2021-08-06 08:30:00,0.0,15.843,59.05,1.4355023850680797,0.0144315145165864,3.2252159170678816,3.111803200400893,2.888472790860416,196.46558070093255,189.55699045091694,175.9527110083064,0.178,0.028,0.073,0.09299999999999999
2021-08-06 09:00:00,0.0,17.891,44.59,1.4076496970074397,0.0119612348857975,3.640249509207075,3.5268033540694175,3.3034179974545883,221.74755182680693,214.83692465624813,201.2292980861435,0.177,0.028,0.073,0.09266666666666666
2021-08-06 09:30:00,0.0,19.08,86.7,1.4005808833981577,0.0245095743105164,5.227302003492025,5.1136025336013535,4.889759962766173,318.4236187662327,311.4975608055096,297.8620828109993,0.177,0.028,0.073,0.09266666666666666
2021-08-06 10:00:00,0.0,20.889,100.4,1.462689354413586,0.0939644543134287,5.521465397908251,5.407697221617637,5.183727051684937,336.34272359239344,329.412480348232,315.7692295932506,0.176,0.029,0.071,0.09199999999999998
2021-08-06 10:30:00,0.0,21.604,63.23,1.5214963927313432,0.0860933795510948,5.726858554003749,5.613038392164996,5.388971223415071,348.8543466036629,341.92093663480284,328.2717771501601,0.176,0.029,0.071,0.09199999999999998
2021-08-06 11:00:00,0.0,22.034,95.1,1.5278333482927202,0.0956345206596797,5.862774909259302,5.748918535806457,5.524783611743083,357.13375683499794,350.19814101822766,336.5448541860384,0.174,0.029,0.071,0.09133333333333332
2021-08-06 11:30:00,0.0,22.13,77.42,1.5278333482927202,0.0904486992679046,6.315676971035991,6.201689549615635,5.977308393639984,384.7225040245196,377.7789053577018,364.11061919000235,0.174,0.029,0.071,0.09133333333333332
2021-08-06 12:00:00,0.0,22.465,125.4,1.489224266590908,0.156520955995441,7.227885816997458,7.1135862230910565,6.888614106514678,440.2901451532655,433.3275303491326,419.623245531861,0.173,0.029,0.071,0.09099999999999998
2021-08-06 12:30:00,0.0,24.074,311.0,1.4826509304448166,0.2102762482062097,7.323557514346136,7.20922146753078,6.984180056279357,446.11803266826325,439.1531973176273,425.44469138185633,0.173,0.029,0.071,0.09099999999999998
2021-08-06 13:00:00,0.0,24.026,169.6,1.489224266590908,0.1691977894456967,7.147862759874021,7.033593117020201,6.80867789798682,435.41550209323964,428.45471177189773,414.753892895857,0.171,0.029,0.07,0.09000000000000001
2021-08-06 13:30:00,0.0,23.376,154.2,1.5403914211402123,0.2139457531266151,7.418844500823638,7.3044714504477755,7.0793596492613,451.92248533528453,444.95539589494126,431.24260212238005,0.171,0.029,0.07,0.09000000000000001
2021-08-06 14:00:00,0.0,24.219,188.6,1.534131623628959,0.1784806818492361,7.733737448789223,7.619237175799615,7.39388302846102,471.10434089828533,464.12950163116125,450.40194522604116,0.17,0.03,0.071,0.09033333333333333
2021-08-06 14:30:00,0.0,25.841,354.7,1.5771533975519725,0.2755863926507572,7.418844500823638,7.3044714504477755,7.0793596492613,451.92248533528453,444.95539589494126,431.24260212238005,0.17,0.03,0.071,0.09033333333333333
2021-08-06 15:00:00,0.0,24.291,74.59,1.5711202648776987,0.0913743714987668,6.348876003103293,6.234878348474651,6.0104779076232315,386.7448390499963,379.80061702236793,366.1311561071744,0.167,0.031,0.071,0.08966666666666667
2021-08-06 15:30:00,0.0,23.665,159.4,1.5950310662655838,0.2212985725490278,6.857510541915356,6.743345437991191,6.518628517364817,417.7285569162751,410.7741346341742,397.0853952010876,0.167,0.031,0.071,0.08966666666666667
2021-08-06 16:00:00,0.0,24.339,93.0,1.618357835079082,0.2051611234069953,7.147862759874021,7.033593117020201,6.80867789798682,435.41550209323964,428.45471177189773,414.753892895857,0.167,0.03,0.071,0.08933333333333333
2021-08-06 16:30:00,0.0,24.219,62.69,1.6067666826266214,0.1470341619096065,6.265789354711322,6.151817149741369,5.927464655966792,381.6835758525658,374.74090410315176,361.0743639072332,0.167,0.03,0.071,0.08933333333333333
2021-08-06 17:00:00,0.0,24.171,23.39,1.6009170284263403,0.1350124855483401,5.4007974164431936,5.287058243549578,5.063142030214524,328.99217539340816,322.06369890514156,308.4237349422888,0.167,0.03,0.07,0.08900000000000001
2021-08-06 17:30:00,0.0,23.112,0.2,1.6240997152179788,0.0898932930428357,4.266789946864568,4.1532675079306935,3.9297483760648384,259.91356429920694,252.9982902644669,239.38251471052612,0.167,0.03,0.07,0.08900000000000001
2021-08-06 18:00:00,0.0,22.657,0.2,1.6067666826266214,0.1102957698790131,3.8448874460026787,3.7314197866251098,3.5079974560787295,234.2131702907452,227.30123317905677,213.69135432410678,0.167,0.029,0.071,0.08900000000000001
2021-08-06 18:30:00,0.0,22.609,4.232,1.6009170284263403,0.1321171139570565,4.929292694390667,4.8156559122647655,4.591928982356602,300.27023819501505,293.3479988896704,279.71956521791657,0.167,0.029,0.071,0.08900000000000001
2021-08-06 19:00:00,0.0,22.441,0.2,1.5950310662655838,0.0561367296431252,4.0843321659605785,3.970835142264477,3.7473612713924638,248.7990607123293,241.885334859037,228.27231640033165,0.168,0.029,0.071,0.08933333333333333
2021-08-06 19:30:00,0.0,22.13,0.2,1.6009170284263403,0.0565587792188352,3.2632701012626453,3.149854886546862,2.926520557478315,198.78366965626716,191.8749272364063,178.27040903385594,0.168,0.029,0.071,0.08933333333333333
2021-08-06 20:00:00,0.0,21.843,0.2,1.5950310662655838,0.0565479337950806,2.528718055773958,2.4153307903834618,2.192032197423823,154.03807807950471,147.1310382062528,133.5286968859854,0.168,0.028,0.071,0.08900000000000001
2021-08-06 20:30:00,0.0,21.676,0.2,1.5891086031170023,0.0564519528032287,2.3510695908789336,2.237682662054895,2.0143800623367367,143.21653629325425,136.3095169221102,122.70693152821809,0.168,0.028,0.071,0.08900000000000001
2021-08-06 21:00:00,0.0,21.27,0.2,1.5466129423608703,0.0552116841695524,1.7888964075841394,1.6754940569111085,1.4521463097181984,108.97148611660931,102.06352731610744,88.45819174204993,0.168,0.028,0.071,0.08900000000000001
2021-08-06 21:30:00,0.0,20.484,0.2,1.515120553676157,0.0545930665312164,1.7685458489410404,1.6551424701589146,1.4317921633974497,107.73182203699022,100.82380060872774,87.21830911731915,0.168,0.028,0.071,0.08900000000000001
2021-08-06 22:00:00,0.0,21.079,0.2,1.5650498506945194,0.1233573144890493,1.8295399876862604,1.7161395920936597,1.4927967633629269,111.44730937057226,104.53946966473627,90.93443370117079,0.169,0.028,0.071,0.08933333333333333
2021-08-06 22:30:00,0.0,17.415,0.2,1.3199572022728785,0.0492366074824968,1.9105981670795154,1.7972012797078551,1.5738674903700198,116.38500740213044,109.47738140126243,95.87289607666825,0.169,0.028,0.071,0.08933333333333333
2021-08-06 23:00:00,0.0,17.177,0.2,1.2579058936735152,0.0470439934784719,0.7896160754960678,0.6761245102671398,0.4525748130953056,48.09984348091671,41.18645013278082,27.568812678507506,0.169,0.028,0.072,0.08966666666666667
2021-08-06 23:30:00,0.0,16.701,0.2,1.2579058936735152,0.0472837470709261,0.5969261242934633,0.48340827344556275,0.25980175066377126,36.36204231296555,29.447047763692023,15.825948750023615,0.169,0.028,0.072,0.08966666666666667
2021-08-07 00:00:00,0.0,20.269,0.2,1.3072389467404193,0.0744895158885189,0.8987977388462359,0.777544455967323,0.4951756279254702,54.75069708066131,47.36449496419734,30.163861828441686,0.169,0.028,0.072,0.08966666666666667
2021-08-07 00:30:00,0.0,20.103,0.2,1.3008240200514711,0.0913621651355138,1.0048782350517447,0.8836381334939485,0.6013042100490361,61.21264159041232,53.82724242047168,36.62873551504706,0.169,0.028,0.072,0.08966666666666667
2021-08-07 01:00:00,0.0,18.152,0.2,1.1345931607641038,0.0659818201119952,0.9200561481413971,0.798805582947056,0.5164439270346659,56.04566331992908,48.65962675252951,31.459430510493835,0.169,0.028,0.072,0.08966666666666667
2021-08-07 01:30:00,0.0,18.224,0.2,1.1712357893927954,0.0433082401072144,1.4447489110581015,1.323553316956656,1.0413405010700543,88.00757564042983,80.6248876636255,63.4337580834351,0.169,0.028,0.072,0.08966666666666667
2021-08-07 02:00:00,0.0,19.27,0.2,1.2878760828394658,0.0741031216419169,1.194503439863927,1.073284531445856,0.7910074869377383,72.76375225615276,65.3796440765241,48.18460197892457,0.169,0.028,0.072,0.08966666666666667
2021-08-07 02:30:00,0.0,18.937,0.2,1.274769323509079,0.0735833336708855,0.8562171153277564,0.7349582741299059,0.4525748130953056,52.156877894201614,44.77033719006294,27.568812678507506,0.169,0.028,0.072,0.08966666666666667
2021-08-07 03:00:00,0.0,17.034,0.2,1.1639948742010222,0.0683923963495649,0.7707992765843529,0.6495288236401671,0.36711493393457995,46.95360911392164,39.56636107466327,22.36298298596165,0.169,0.027,0.072,0.08933333333333333
2021-08-07 03:30:00,0.0,15.891,0.2,1.0814187261303825,0.0410011455293536,0.6635417851355614,0.5422558793244875,0.25980175066377126,40.41996737214035,33.03177801405412,15.825948750023615,0.169,0.027,0.072,0.08933333333333333
2021-08-07 04:00:00,0.0,16.32,0.2,1.0968384229653665,0.0413994066572707,0.3603012254394405,0.23896638131246853,-0.04361373103648301,21.94792265181774,14.556752192652182,-2.656751428415009,0.169,0.028,0.072,0.08966666666666667
2021-08-07 04:30:00,0.0,18.271,0.2,1.3199517413569826,0.0766716571482935,0.8562171153277564,0.7349582741299059,0.4525748130953056,52.156877894201614,44.77033719006294,27.568812678507506,0.169,0.028,0.072,0.08966666666666667
2021-08-07 05:00:00,0.0,18.271,0.2,1.344914781026577,0.0781211954894188,0.8562171153277564,0.7349582741299059,0.4525748130953056,52.156877894201614,44.77033719006294,27.568812678507506,0.169,0.028,0.072,0.08966666666666667
2021-08-07 05:30:00,0.0,18.224,0.2,1.3571682437587818,0.0788674530077498,0.8987977388462359,0.777544455967323,0.4951756279254702,54.75069708066131,47.36449496419734,30.163861828441686,0.169,0.028,0.072,0.08966666666666667
2021-08-07 06:00:00,0.0,18.057,0.2,1.3692717906162346,0.0796948922222033,1.1104334604751178,0.9892055311691687,0.7069041425357606,67.64258897752376,60.25793128616596,43.06140625445138,0.169,0.027,0.072,0.08933333333333333
2021-08-07 06:30:00,0.0,17.748,0.2,1.363238657941961,4.442351993200504e-05,1.1314819973937327,1.0102563827124407,0.7279612196241194,68.9247707399095,61.540254045027325,44.34410824538963,0.169,0.027,0.072,0.08933333333333333
2021-08-07 07:00:00,0.0,18.152,0.2,1.375267838179052,0.0508873450081915,2.1985001660984342,2.0773427676867193,1.7952488508894815,133.92269631246975,126.54233504449861,109.35844825959305,0.169,0.027,0.072,0.08933333333333333
2021-08-07 07:30:00,0.0,18.033,0.2,1.375267838179052,0.0800616830388782,2.5362094416542877,2.4150535460844837,2.132976558037338,154.49441945790517,147.1141497362727,129.9312941743311,0.169,0.027,0.072,0.08933333333333333
2021-08-07 08:00:00,0.0,18.081,0.2,1.3692717906162346,0.0507052502791892,3.0620556179679714,2.9408828293101448,2.6587874205153104,186.5265925109127,179.14529373868845,161.9613160680308,0.169,0.027,0.072,0.08933333333333333
2021-08-07 08:30:00,0.0,18.2,0.498,1.375267838179052,0.1192531632131207,3.1772178125807367,3.0560381987072334,2.773931478123166,193.54175305246181,186.1600385189379,168.97537178519192,0.169,0.027,0.072,0.08933333333333333
2021-08-07 09:00:00,0.0,18.343,7.722,1.3812269961812649,0.1668464942574267,3.4436122103162603,3.3224125070823205,3.040269604601018,209.7692960735709,202.3863577869819,185.19948701554233,0.169,0.028,0.072,0.08966666666666667
2021-08-07 09:30:00,0.0,18.295,20.18,1.375267838179052,0.1688552304120761,4.077542350156119,3.956270713642312,3.673985527199802,248.38545581294377,240.99813567597195,223.80259760851814,0.169,0.028,0.072,0.08966666666666667
2021-08-07 10:00:00,0.0,18.224,11.71,1.3692717906162346,0.1664749248723901,4.4059994125495034,4.284677164021714,4.0022871876146064,268.3935759381554,261.00317274597944,243.80125134737025,0.168,0.028,0.072,0.08933333333333333
2021-08-07 10:30:00,0.0,18.129,6.227,1.375267838179052,0.1206556300366172,4.095916919163621,3.974642691543498,3.6923522023959956,249.5047515323665,242.1172735569057,224.92141247262376,0.168,0.028,0.072,0.08933333333333333
2021-08-07 11:00:00,0.0,18.176,92.4,1.3571682437587818,0.1386006651728356,4.333423657958793,4.212113375340192,3.9297483760648384,263.9725888981822,256.58291461512675,239.38251471052612,0.168,0.028,0.072,0.08933333333333333
2021-08-07 11:30:00,0.0,18.033,36.11,1.363238657941961,0.1264905789949357,4.942991670733302,4.8215671126346376,4.538960252236511,301.1047179357113,293.70808250675805,276.49294951539474,0.168,0.028,0.072,0.08933333333333333
2021-08-07 12:00:00,0.0,17.915,33.37,1.344914781026577,0.1244090027725046,4.854374394527916,4.732968390129064,4.450401210576772,295.7065538817356,288.311048660341,271.0983328468102,0.167,0.028,0.072,0.08900000000000001
2021-08-07 12:30:00,0.0,18.01,54.04,1.3136147857956055,0.1262490179373729,4.783230070707479,4.66183848438655,4.379302049962246,291.37276313644355,283.97813619920873,266.7672932399547,0.167,0.028,0.072,0.08900000000000001
2021-08-07 13:00:00,0.0,17.891,29.63,1.3199517413569826,0.1214255299496474,4.907586328234459,4.786169262009335,4.503578439556515,298.94798444784163,291.55180538997286,274.337649357771,0.166,0.028,0.071,0.08833333333333333
2021-08-07 13:30:00,0.0,18.2,49.06,1.3262500166932214,0.1692224832058439,5.46756306482119,5.34601519198952,5.063142030214524,333.0592370155592,325.65508981026227,308.4237349422888,0.166,0.028,0.071,0.08833333333333333
2021-08-07 14:00:00,0.0,18.937,86.4,1.3692717906162346,0.1814531299058003,6.2993713034044685,6.177580779710232,5.894175610050618,383.7292364287005,376.31030802926114,359.046545644806,0.166,0.028,0.071,0.08833333333333333
2021-08-07 14:30:00,0.0,18.343,29.63,1.344914781026577,0.1230894317292159,5.1892953977823275,5.067815810372616,4.785090599744491,316.1084280772275,308.7084405112922,291.48609815867667,0.166,0.028,0.071,0.08833333333333333
2021-08-07 15:00:00,0.0,18.414,92.6,1.344914781026577,0.2173764649856193,5.895701776832241,5.774036205362685,5.490905976391298,359.1395128292389,351.7281959547371,334.4811817147039,0.165,0.028,0.071,0.08800000000000001
2021-08-07 15:30:00,0.0,19.532,238.8,1.3510603508199266,0.1248951166093187,6.115229112630379,5.99349726798149,5.710221430521373,372.5121262034529,365.09677226631794,347.84088821507555,0.165,0.028,0.071,0.08800000000000001
2021-08-07 16:00:00,0.0,21.223,79.17,1.4388320716675234,0.1853155015345391,7.549318285053427,7.427055439301286,7.142599949289773,459.8703587316982,452.42265860665344,435.09491545217736,0.163,0.029,0.07,0.08733333333333333
2021-08-07 16:30:00,0.0,21.628,316.5,1.4104762281433445,0.2736748776377731,7.9724389108975515,7.849987179215988,7.565108579582965,485.64495541004464,478.18574920765053,460.83223212683043,0.163,0.029,0.07,0.08733333333333333
2021-08-07 17:00:00,0.0,21.223,232.6,1.4162181082822412,0.2552887558419664,7.6282417315152085,7.505944759501872,7.221412925237595,464.6780184787484,457.2282395360693,439.8958458346723,0.159,0.031,0.069,0.08633333333333333
2021-08-07 17:30:00,0.0,21.39,338.6,1.4332312382887338,0.2475802290733713,7.021735222994059,6.899687415152745,6.6157117748373695,427.7323824470896,420.297781459935,402.99926858077225,0.159,0.031,0.069,0.08633333333333333
2021-08-07 18:00:00,0.0,21.652,283.6,1.4162181082822412,0.2325002287547364,6.728911782398046,6.606973461461089,6.3232411675175975,409.8949015531461,402.4669700134942,385.183280695759,0.156,0.032,0.069,0.08566666666666667
2021-08-07 18:30:00,0.0,22.058,220.9,1.4219244442394796,0.2178564477694605,7.374759350979452,7.25257017718211,6.968279331865893,449.23701720318513,441.7938048407439,424.47609109716694,0.156,0.032,0.069,0.08566666666666667
2021-08-07 19:00:00,0.0,19.841,17.17,1.4162181082822412,0.1702982613656146,5.536604010878151,5.415038192913134,5.132125987153431,337.264899491501,329.85965914976475,312.625925898661,0.155,0.03,0.069,0.08466666666666667
2021-08-07 19:30:00,0.0,20.15,44.3,1.4663180344071791,0.1349479314764919,5.742488778356071,5.620867083264652,5.3378329403992915,349.8064692468677,342.3978251230689,325.15666401445486,0.155,0.03,0.069,0.08466666666666667
2021-08-07 20:00:00,0.0,19.436,0.2,1.5085434398195627,0.0550180590912289,4.58642052200176,4.4650666045612075,4.1826100595563815,279.38401470278524,271.9916823835381,254.78570592674254,0.157,0.029,0.069,0.085
2021-08-07 20:30:00,0.0,18.771,0.2,1.5338740998355416,0.0563632082338484,3.7628368549995814,3.6416051727200434,3.359400503987082,229.21501902807458,221.83013272252336,204.63949943012025,0.157,0.029,0.069,0.085
2021-08-07 21:00:00,0.0,18.414,0.2,1.5338740998355416,0.056588039128586,2.771479932977367,2.6503193743362576,2.3682408854739374,168.82603473208638,161.44548095721987,144.26253397239915,0.159,0.028,0.07,0.08566666666666667
2021-08-07 21:30:00,0.0,17.915,0.2,1.51877181166586,0.0563404256424853,2.5559124545875402,2.434756348402115,2.1526796535264148,155.69463797878132,148.31435542739686,131.13151772413505,0.159,0.028,0.07,0.08566666666666667
2021-08-07 22:00:00,0.0,17.32,0.2,1.487695962450423,0.0871773311424178,2.318291622885705,2.1971358633335116,1.915050525943124,141.21985058861446,133.83958915256025,116.65622498635442,0.16,0.027,0.07,0.08566666666666667
2021-08-07 22:30:00,0.0,17.296,0.2,1.4770740215036633,0.0865741025415214,1.2154693536726455,1.0942526018466534,0.8119814117242294,74.04090099201177,66.65692418222811,49.462238707352306,0.16,0.027,0.07,0.08566666666666667
2021-08-07 23:00:00,0.0,17.082,0.2,1.4770740215036633,0.0552915402025969,1.2154693536726455,1.0942526018466534,0.8119814117242294,74.04090099201177,66.65692418222811,49.462238707352306,0.16,0.027,0.071,0.08600000000000001
2021-08-07 23:30:00,0.0,16.511,0.2,1.460889321122421,0.0550194630823672,0.8135510924565253,0.6922865282201601,0.4098880473723843,49.557856565044744,42.17096723925899,24.968527788551135,0.16,0.027,0.071,0.08600000000000001
2021-08-08 00:00:00,0.0,15.963,0.2,0.7305214042472177,4.095934311956155e-05,1.134856962108775,1.005858218924791,0.6647272221392337,69.13035834075104,61.27233777995322,40.49217883806992,0.161,0.027,0.071,0.08633333333333333
2021-08-08 00:30:00,0.0,15.151,0.2,0.7305214042472177,3.943914808696455e-05,1.5113131272252873,1.3823517200107194,1.0413405010700543,92.062366922459,84.20662070021739,63.4337580834351,0.161,0.027,0.071,0.08633333333333333
2021-08-08 01:00:00,0.0,14.96,0.2,0.7250586349096318,0.0277631714061184,1.3448157297318144,1.2158393830467487,0.8747793481747896,81.92009777680519,74.06344150952405,53.28760524677953,0.161,0.027,0.072,0.08666666666666667
2021-08-08 01:30:00,0.0,14.745,0.2,0.7195616263438945,0.0276127465849359,1.0290987914668677,0.9000872649634812,0.5589165537544187,62.688048447923705,54.82924918506862,34.046671019952896,0.161,0.027,0.072,0.08666666666666667
2021-08-08 02:00:00,0.0,14.96,0.2,0.6972275080153724,3.908668873208195e-05,0.5357270395522571,0.4066425943720324,0.0652515012532902,32.634070595345634,24.770829456176724,3.974826620907275,0.161,0.027,0.072,0.08666666666666667
2021-08-08 02:30:00,0.0,13.137,0.2,0.5958820998180181,0.0232363427282684,0.07499675735451003,-0.05417550333819502,-0.3958245217757535,4.568463589171426,-3.300126874228054,-24.111841354497937,0.161,0.027,0.072,0.08666666666666667
2021-08-08 03:00:00,0.0,11.832,0.2,0.5958820998180181,0.0235256560388742,1.15594586911103,1.0269495546996303,0.6858261592311182,70.41499926622208,62.5571266552758,41.777430751280754,0.161,0.027,0.073,0.08700000000000001
